epoch,train_loss,val_mIoU,best_iou,epoch_time_s
664,0.017035,0.690171,0.710716,48.87
665,0.017123,0.685479,0.710716,48.81
666,0.016585,0.683882,0.710716,48.73
667,0.017023,0.699898,0.710716,49.04
668,0.016824,0.686706,0.710716,48.76
669,0.017216,0.684414,0.710716,48.96
670,0.016793,0.689635,0.710716,48.99
671,0.016647,0.671788,0.710716,49.23
672,0.016753,0.680908,0.710716,48.96
673,0.016772,0.693479,0.710716,49.21
674,0.016854,0.665805,0.710716,48.60
675,0.016789,0.656827,0.710716,48.90
676,0.016800,0.675222,0.710716,49.04
677,0.016749,0.686471,0.710716,49.07
678,0.016836,0.681196,0.710716,48.97
679,0.016564,0.683197,0.710716,49.15
680,0.016613,0.698633,0.710716,49.21
681,0.016876,0.680583,0.710716,48.97
682,0.016732,0.681151,0.710716,48.81
683,0.016800,0.700911,0.710716,49.46
684,0.016691,0.682808,0.710716,49.04
685,0.016784,0.677369,0.710716,48.99
686,0.016756,0.680686,0.710716,48.88
687,0.016725,0.693179,0.710716,49.20
688,0.016862,0.687418,0.710716,49.00
689,0.016533,0.671167,0.710716,48.90
690,0.016687,0.675191,0.710716,48.84
691,0.016675,0.680407,0.710716,48.98
692,0.016672,0.680288,0.710716,49.04
693,0.016748,0.637800,0.710716,48.76
694,0.016821,0.689612,0.710716,48.99
695,0.016669,0.648966,0.710716,48.93
696,0.017138,0.690574,0.710716,49.04
697,0.016567,0.688888,0.710716,48.65
698,0.016443,0.686401,0.710716,49.30
699,0.016886,0.688432,0.710716,48.79
700,0.016761,0.686053,0.710716,48.73
701,0.016943,0.704772,0.710716,48.95
702,0.016709,0.693195,0.710716,48.89
703,0.016472,0.697000,0.710716,48.91
704,0.016605,0.626566,0.710716,48.85
705,0.016633,0.687091,0.710716,48.87
706,0.016783,0.684445,0.710716,48.87
707,0.016654,0.708004,0.710716,49.28
708,0.016549,0.684603,0.710716,48.66
709,0.016795,0.674535,0.710716,49.24
710,0.016951,0.703999,0.710716,48.66
711,0.016652,0.604968,0.710716,48.68
712,0.016544,0.677112,0.710716,48.70
713,0.016795,0.685421,0.710716,48.93
714,0.016577,0.697082,0.710716,48.84
715,0.016646,0.689214,0.710716,48.80
716,0.016396,0.707897,0.710716,49.61
717,0.016618,0.684965,0.710716,48.54
718,0.016758,0.697080,0.710716,48.93
719,0.016766,0.682445,0.710716,49.01
720,0.016599,0.694742,0.710716,48.79
721,0.016748,0.687286,0.710716,48.84
722,0.016476,0.677150,0.710716,48.96
723,0.016512,0.681251,0.710716,48.81
724,0.016883,0.682738,0.710716,48.90
725,0.016864,0.664827,0.710716,49.28
726,0.016770,0.690828,0.710716,49.06
727,0.016650,0.691543,0.710716,49.22
728,0.016661,0.692847,0.710716,48.84
729,0.016545,0.693397,0.710716,49.42
730,0.016396,0.687695,0.710716,48.81
731,0.016552,0.688111,0.710716,49.16
732,0.016409,0.649484,0.710716,49.01
733,0.016241,0.687304,0.710716,48.90
734,0.016878,0.672343,0.710716,48.90
735,0.016724,0.708182,0.710716,49.01
736,0.016787,0.689811,0.710716,48.92
737,0.016439,0.666277,0.710716,49.08
738,0.016697,0.680175,0.710716,48.65
739,0.016432,0.692119,0.710716,48.84
740,0.016768,0.683678,0.710716,49.00
741,0.016791,0.686137,0.710716,49.00
742,0.016351,0.688145,0.710716,49.15
743,0.016459,0.691410,0.710716,48.61
744,0.016743,0.712210,0.712210,49.02
745,0.016496,0.689853,0.712210,48.88
746,0.016515,0.690682,0.712210,48.92
747,0.016628,0.687009,0.712210,49.03
748,0.016915,0.691606,0.712210,49.02
749,0.016407,0.685519,0.712210,48.57
750,0.016699,0.709143,0.712210,48.85
751,0.016610,0.695305,0.712210,49.14
752,0.016706,0.665884,0.712210,49.09
753,0.016757,0.680076,0.712210,48.78
754,0.016391,0.681930,0.712210,49.32
755,0.016641,0.710585,0.712210,49.09
756,0.016241,0.694217,0.712210,48.78
757,0.016606,0.656408,0.712210,48.63
758,0.016334,0.699507,0.712210,49.05
759,0.016430,0.694590,0.712210,48.54
760,0.016372,0.675785,0.712210,48.91
761,0.016432,0.704935,0.712210,49.04
762,0.016397,0.641834,0.712210,49.34
763,0.016546,0.689784,0.712210,49.02
764,0.016508,0.691937,0.712210,48.92
765,0.016344,0.691303,0.712210,48.70
766,0.016698,0.703676,0.712210,48.93
767,0.016697,0.696417,0.712210,49.02
768,0.016328,0.703688,0.712210,49.21
769,0.016334,0.698391,0.712210,49.32
770,0.016467,0.693700,0.712210,48.71
771,0.016509,0.692638,0.712210,48.75
772,0.016488,0.673332,0.712210,49.09
773,0.016466,0.714424,0.714424,48.68
774,0.016431,0.708221,0.714424,48.78
775,0.016428,0.706002,0.714424,48.81
776,0.016570,0.684496,0.714424,48.89
777,0.016547,0.640787,0.714424,48.86
778,0.016827,0.666068,0.714424,49.18
779,0.016265,0.704513,0.714424,48.43
780,0.016643,0.654615,0.714424,49.57
781,0.016666,0.691898,0.714424,49.00
782,0.016323,0.679392,0.714424,48.66
783,0.016334,0.699483,0.714424,48.79
784,0.016690,0.688097,0.714424,48.82
785,0.016394,0.690941,0.714424,49.00
786,0.016612,0.701716,0.714424,48.61
787,0.016481,0.694417,0.714424,48.88
788,0.016498,0.704631,0.714424,49.01
789,0.016444,0.701231,0.714424,48.93
790,0.016206,0.689765,0.714424,49.14
791,0.016518,0.693034,0.714424,49.10
792,0.017666,0.691986,0.714424,48.71
793,0.016596,0.698659,0.714424,48.66
794,0.016480,0.688846,0.714424,48.91
795,0.016336,0.692561,0.714424,49.07
796,0.016586,0.676892,0.714424,48.67
797,0.016559,0.692691,0.714424,49.11
798,0.016855,0.683430,0.714424,48.93
799,0.016346,0.684058,0.714424,48.69
800,0.016420,0.690659,0.714424,48.79
801,0.016463,0.698354,0.714424,49.35
802,0.016336,0.700445,0.714424,48.89
803,0.016490,0.685145,0.714424,48.76
804,0.016333,0.684928,0.714424,49.04
805,0.016459,0.679705,0.714424,48.82
806,0.016366,0.699555,0.714424,49.58
807,0.016389,0.687413,0.714424,48.75
808,0.016655,0.700029,0.714424,48.64
809,0.016318,0.690654,0.714424,49.10
810,0.016090,0.674793,0.714424,49.14
811,0.016602,0.684936,0.714424,48.67
812,0.016507,0.675290,0.714424,49.05
813,0.016406,0.665592,0.714424,49.33
814,0.016264,0.696854,0.714424,48.92
815,0.016175,0.695658,0.714424,48.94
816,0.016137,0.659324,0.714424,48.97
817,0.016577,0.688096,0.714424,48.77
818,0.016284,0.690476,0.714424,49.06
819,0.016477,0.682731,0.714424,48.79
820,0.016411,0.669405,0.714424,48.68
821,0.016121,0.684536,0.714424,49.02
822,0.016205,0.689030,0.714424,49.24
823,0.016021,0.679508,0.714424,48.71
824,0.016519,0.671163,0.714424,48.64
825,0.016389,0.674755,0.714424,48.86
826,0.016866,0.716124,0.716124,49.04
827,0.016557,0.684512,0.716124,48.92
828,0.016452,0.705344,0.716124,49.07
829,0.016299,0.707807,0.716124,48.95
830,0.016193,0.695344,0.716124,49.06
831,0.016467,0.691609,0.716124,49.09
832,0.016243,0.677631,0.716124,48.64
833,0.016329,0.691919,0.716124,49.16
834,0.016267,0.708065,0.716124,48.92
835,0.016563,0.674482,0.716124,48.81
836,0.016297,0.697289,0.716124,48.89
837,0.016292,0.694295,0.716124,49.10
838,0.016167,0.665625,0.716124,49.28
839,0.016125,0.694362,0.716124,49.37
840,0.016242,0.699920,0.716124,48.70
841,0.016176,0.685298,0.716124,49.22
842,0.016210,0.717386,0.717386,48.72
843,0.016239,0.680219,0.717386,48.78
844,0.016286,0.688875,0.717386,48.92
845,0.016143,0.703669,0.717386,48.61
846,0.015993,0.672311,0.717386,48.82
847,0.016510,0.697531,0.717386,49.31
848,0.016268,0.676256,0.717386,48.98
849,0.016129,0.689518,0.717386,49.15
850,0.016344,0.703321,0.717386,49.25
851,0.015942,0.683349,0.717386,48.82
852,0.016198,0.695526,0.717386,48.89
853,0.016369,0.674458,0.717386,48.93
854,0.016293,0.694008,0.717386,48.92
855,0.016228,0.694787,0.717386,49.35
856,0.016575,0.694959,0.717386,48.97
857,0.016509,0.665162,0.717386,49.29
858,0.016112,0.694782,0.717386,48.74
859,0.016372,0.685270,0.717386,48.77
860,0.016074,0.691065,0.717386,49.07
861,0.016361,0.701090,0.717386,48.78
862,0.016237,0.695077,0.717386,48.72
863,0.015829,0.676209,0.717386,49.13
864,0.016197,0.655306,0.717386,49.04
865,0.016137,0.695498,0.717386,49.07
866,0.016313,0.705771,0.717386,48.86
867,0.016247,0.714675,0.717386,49.03
868,0.016229,0.698573,0.717386,48.82
869,0.015959,0.682956,0.717386,49.23
870,0.016187,0.689416,0.717386,48.98
871,0.016385,0.686176,0.717386,49.06
872,0.016149,0.695070,0.717386,49.09
873,0.016220,0.695209,0.717386,49.11
874,0.016364,0.689583,0.717386,48.90
875,0.016128,0.710884,0.717386,48.79
876,0.016292,0.694030,0.717386,49.21
877,0.016142,0.680203,0.717386,49.04
878,0.016623,0.676728,0.717386,49.12
879,0.016145,0.695570,0.717386,49.22
880,0.016451,0.686223,0.717386,49.57
881,0.016173,0.682383,0.717386,49.13
882,0.016341,0.692461,0.717386,48.84
883,0.016290,0.697354,0.717386,48.97
884,0.016194,0.707131,0.717386,48.95
885,0.016174,0.712587,0.717386,49.14
886,0.016130,0.682989,0.717386,48.94
887,0.016047,0.664221,0.717386,49.01
888,0.016154,0.697050,0.717386,48.70
889,0.016090,0.683259,0.717386,48.86
890,0.016138,0.679626,0.717386,48.84
891,0.016314,0.705947,0.717386,49.58
892,0.016262,0.696666,0.717386,48.80
893,0.016290,0.693904,0.717386,48.84
894,0.016111,0.668379,0.717386,49.07
895,0.016132,0.678674,0.717386,48.87
896,0.015956,0.682493,0.717386,48.75
897,0.016349,0.661633,0.717386,48.90
898,0.016407,0.689123,0.717386,48.87
899,0.016142,0.687906,0.717386,48.94
900,0.015936,0.694820,0.717386,48.86
901,0.016076,0.686703,0.717386,49.16
902,0.016208,0.696793,0.717386,49.23
903,0.016307,0.694813,0.717386,48.85
904,0.016148,0.675076,0.717386,48.72
905,0.016570,0.687292,0.717386,48.92
906,0.016008,0.678056,0.717386,48.85
907,0.016081,0.700145,0.717386,48.94
908,0.015915,0.695090,0.717386,48.91
909,0.016290,0.689981,0.717386,48.89
910,0.016260,0.682878,0.717386,48.80
911,0.015910,0.705492,0.717386,49.16
912,0.015921,0.678391,0.717386,48.80
913,0.016223,0.672385,0.717386,48.91
914,0.016066,0.665947,0.717386,48.63
915,0.016318,0.706638,0.717386,48.86
916,0.016172,0.706516,0.717386,48.81
917,0.015978,0.703870,0.717386,49.06
918,0.016055,0.703889,0.717386,48.74
919,0.016204,0.671595,0.717386,48.78
920,0.015882,0.697215,0.717386,48.77
921,0.015905,0.698068,0.717386,49.05
922,0.015953,0.695693,0.717386,48.93
923,0.016228,0.711355,0.717386,48.97
924,0.016185,0.691218,0.717386,48.92
925,0.016211,0.684853,0.717386,48.52
926,0.016187,0.672903,0.717386,48.95
927,0.015875,0.702923,0.717386,49.30
928,0.015993,0.695855,0.717386,48.70
929,0.015822,0.700103,0.717386,49.08
930,0.016364,0.707911,0.717386,48.86
931,0.015896,0.692356,0.717386,48.81
932,0.016350,0.674521,0.717386,48.92
933,0.016096,0.645674,0.717386,48.84
934,0.016278,0.689101,0.717386,48.90
935,0.016129,0.677324,0.717386,48.56
936,0.016023,0.680659,0.717386,48.95
937,0.016252,0.695507,0.717386,48.85
938,0.016072,0.690092,0.717386,49.22
939,0.015910,0.672827,0.717386,49.03
940,0.016182,0.701938,0.717386,49.14
941,0.015932,0.692435,0.717386,48.72
942,0.016013,0.680002,0.717386,48.75
943,0.016044,0.695813,0.717386,48.71
944,0.016033,0.683643,0.717386,49.04
945,0.015938,0.689949,0.717386,48.98
946,0.016087,0.693435,0.717386,48.81
947,0.016156,0.699826,0.717386,48.91
948,0.016029,0.703395,0.717386,48.77
949,0.015943,0.698811,0.717386,48.85
950,0.016042,0.689005,0.717386,48.88
951,0.016195,0.680776,0.717386,48.51
952,0.016026,0.704448,0.717386,49.07
953,0.015690,0.702968,0.717386,49.12
954,0.015787,0.685304,0.717386,48.85
955,0.016056,0.687212,0.717386,49.22
956,0.016181,0.706410,0.717386,48.71
957,0.015887,0.701217,0.717386,49.28
958,0.015851,0.699549,0.717386,48.64
959,0.015942,0.705355,0.717386,49.13
960,0.015747,0.693483,0.717386,48.95
961,0.015808,0.699757,0.717386,48.73
962,0.015982,0.670539,0.717386,48.79
963,0.015938,0.675859,0.717386,49.06
964,0.015909,0.706433,0.717386,48.85
965,0.015972,0.672600,0.717386,48.76
966,0.016161,0.713296,0.717386,48.84
967,0.015889,0.692847,0.717386,48.65
968,0.015723,0.695533,0.717386,49.14
969,0.015923,0.713303,0.717386,49.06
970,0.015732,0.681584,0.717386,48.81
971,0.016089,0.702341,0.717386,48.51
972,0.016169,0.669790,0.717386,48.96
973,0.016092,0.690136,0.717386,48.70
974,0.016029,0.695564,0.717386,48.56
975,0.015950,0.685769,0.717386,48.53
976,0.016087,0.716128,0.717386,49.30
977,0.016201,0.697169,0.717386,48.78
978,0.016116,0.696333,0.717386,49.54
979,0.015972,0.708019,0.717386,49.08
980,0.015756,0.698171,0.717386,48.68
981,0.015916,0.687291,0.717386,48.76
982,0.015744,0.698290,0.717386,49.26
983,0.015907,0.705252,0.717386,48.96
984,0.016162,0.711679,0.717386,48.84
985,0.015934,0.700381,0.717386,48.86
986,0.016121,0.694364,0.717386,48.87
987,0.015964,0.669166,0.717386,48.67
988,0.015983,0.688184,0.717386,48.73
989,0.015905,0.668405,0.717386,49.23
990,0.015855,0.699764,0.717386,48.92
991,0.015817,0.689479,0.717386,48.82
992,0.015853,0.697610,0.717386,49.02
993,0.015914,0.699483,0.717386,49.04
994,0.015812,0.698488,0.717386,49.07
995,0.016189,0.691906,0.717386,48.79
996,0.016031,0.716239,0.717386,48.97
997,0.015686,0.682729,0.717386,48.64
998,0.015877,0.705054,0.717386,48.79
999,0.015961,0.680078,0.717386,48.96
1000,0.015807,0.721977,0.721977,48.71
